time,angle
12.874,-56.074
12.890,-56.250
12.907,-56.250
12.924,-56.250
12.940,-56.426
12.957,-56.426
12.973,-56.602
12.991,-56.602
13.007,-56.777
13.023,-56.777
13.040,-56.953
13.057,-57.129
13.073,-57.480
13.090,-57.656
13.106,-57.832
13.124,-58.008
13.140,-58.008
13.156,-58.184
13.173,-58.184
13.190,-58.359
13.207,-58.359
13.223,-58.535
13.239,-58.535
13.257,-58.711
13.273,-59.062
13.290,-59.238
13.306,-59.414
13.323,-59.590
13.340,-59.590
13.356,-59.590
13.372,-59.590
13.390,-59.766
13.406,-59.766
13.423,-59.941
13.439,-59.941
13.456,-60.117
13.473,-60.117
13.489,-60.293
13.506,-60.469
13.523,-60.645
13.539,-60.996
13.556,-61.172
13.572,-61.172
13.590,-61.348
13.606,-61.348
13.622,-61.523
13.639,-61.523
13.656,-61.699
13.672,-61.699
13.689,-61.875
13.705,-61.875
13.723,-61.875
13.739,-62.051
13.755,-62.051
13.772,-62.051
13.789,-62.227
13.806,-62.227
13.822,-62.227
13.838,-62.227
13.856,-62.402
13.872,-62.402
13.889,-62.402
13.905,-62.578
13.922,-62.578
13.939,-62.578
13.955,-62.578
13.972,-62.754
13.989,-62.754
14.005,-62.754
14.022,-62.754
14.038,-62.930
14.055,-62.930
14.072,-62.930
14.088,-63.105
14.105,-63.105
14.122,-63.105
14.138,-63.281
14.155,-63.281
14.171,-63.457
14.189,-63.457
14.205,-63.457
14.221,-63.633
14.238,-63.633
14.255,-63.809
14.272,-63.984
14.288,-64.160
14.304,-64.336
14.322,-64.512
14.338,-64.688
14.354,-64.688
14.371,-64.863
14.388,-65.039
14.405,-65.039
14.421,-65.215
14.437,-65.391
14.455,-65.391
14.471,-65.566
14.488,-65.566
14.504,-65.742
14.521,-66.094
14.538,-66.270
14.554,-66.973
14.571,-67.148
14.588,-67.324
14.604,-67.324
14.621,-67.324
14.637,-67.324
14.655,-67.324
14.671,-67.324
14.687,-67.500
14.704,-67.500
14.721,-67.500
14.737,-67.500
14.754,-67.676
14.770,-67.676
14.788,-67.676
14.804,-67.676
14.820,-67.852
14.837,-67.852
14.854,-67.852
14.871,-67.852
14.887,-67.852
14.903,-68.027
14.921,-68.027
14.937,-68.027
14.954,-68.027
14.970,-68.027
14.987,-68.203
15.004,-68.203
15.020,-68.203
15.036,-68.379
15.054,-68.379
15.070,-68.555
15.087,-68.730
15.103,-68.730
15.120,-68.906
15.137,-69.082
15.153,-69.082
15.170,-69.258
15.187,-69.258
15.203,-69.258
15.220,-69.434
15.236,-69.434
15.254,-69.434
15.270,-69.609
15.286,-69.609
15.303,-69.609
15.320,-69.785
15.336,-69.785
15.353,-69.785
15.369,-69.961
15.387,-69.961
15.403,-69.961
15.419,-70.137
15.436,-70.137
15.453,-70.137
15.470,-70.137
15.486,-70.313
15.502,-70.313
15.520,-70.313
15.536,-70.313
15.553,-70.488
15.569,-70.488
15.586,-70.664
15.603,-70.664
15.619,-70.664
15.636,-70.664
15.653,-70.840
15.669,-70.840
15.686,-70.840
15.702,-71.016
15.719,-71.016
15.736,-71.191
15.752,-71.191
15.769,-71.191
15.786,-71.191
15.802,-71.191
15.819,-71.367
15.835,-71.367
15.853,-71.367
15.869,-71.367
15.885,-71.367
15.902,-71.367
15.919,-71.367
15.936,-71.367
15.952,-71.367
15.968,-71.367
15.986,-71.367
16.002,-71.367
16.018,-71.367
16.035,-71.367
16.052,-71.367
16.069,-71.191
16.085,-71.191
16.101,-71.191
16.119,-71.191
16.135,-71.191
16.152,-71.191
16.168,-71.191
16.185,-71.191
16.202,-71.191
16.218,-71.191
16.235,-71.191
16.252,-71.016
16.268,-71.016
16.285,-71.016
16.301,-71.016
16.319,-71.016
16.335,-71.016
16.351,-71.016
16.368,-70.840
16.385,-70.840
16.401,-70.840
16.418,-70.840
16.434,-70.840
16.452,-70.840
16.468,-70.840
16.484,-70.840
16.501,-70.664
16.518,-70.664
16.535,-70.664
16.551,-70.664
16.567,-70.664
16.585,-70.664
16.601,-70.664
16.618,-70.664
16.634,-70.664
16.651,-70.664
16.668,-70.664
16.684,-70.664
16.700,-70.664
16.718,-70.664
16.734,-70.664
16.751,-70.664
16.767,-70.664
16.784,-70.664
16.801,-70.664
16.817,-70.664
16.834,-70.488
16.851,-70.488
16.867,-70.488
16.884,-70.488
16.900,-70.488
16.918,-70.488
16.934,-70.488
16.950,-70.488
16.967,-70.488
16.984,-70.488
17.000,-70.313
17.017,-70.313
17.033,-70.313
17.051,-70.313
17.067,-70.313
17.083,-70.313
17.100,-70.313
17.117,-70.313
17.134,-70.313
17.150,-70.313
17.166,-70.313
17.184,-70.313
17.200,-70.313
17.217,-70.313
17.233,-70.313
17.250,-70.313
17.267,-70.313
17.283,-70.313
17.300,-70.313
17.317,-70.313
17.333,-70.313
17.350,-70.313
17.366,-70.313
17.383,-70.313
17.400,-70.313
17.416,-70.313
17.433,-70.313
17.450,-70.313
17.466,-70.313
17.483,-70.313
17.499,-70.137
17.517,-70.137
17.533,-70.137
17.549,-70.137
17.566,-70.137
17.583,-70.137
17.600,-70.137
17.616,-70.137
17.632,-70.137
17.650,-70.137
17.666,-70.137
17.682,-70.137
17.699,-70.137
17.716,-70.137
17.733,-69.961
17.749,-69.785
17.765,-69.785
17.783,-69.609
17.799,-69.434
17.816,-67.148
17.832,-64.512
17.849,-60.820
17.866,-60.469
17.882,-59.941
17.899,-58.184
17.916,-55.195
17.932,-54.668
17.949,-48.691
17.965,-48.164
17.983,-45.703
17.999,-41.309
18.015,-41.133
18.032,-31.992
18.049,-32.168
18.065,-29.180
18.082,-27.773
18.098,-21.973
18.116,-17.578
18.132,-11.250
18.148,-10.547
18.165,-6.328
18.181,-4.395
18.197,1.230
18.211,3.340
18.225,7.559
18.241,9.492
18.255,11.777
18.270,17.227
18.286,21.094
18.302,22.852
18.317,23.730
18.333,30.234
18.348,32.695
18.363,35.332
18.380,36.387
18.395,42.891
18.411,42.363
18.426,43.242
18.442,47.461
18.458,48.867
18.473,50.273
18.488,53.262
18.505,53.437
18.520,53.613
18.535,53.965
18.551,55.371
18.566,60.820
18.583,60.645
18.598,60.820
18.613,60.820
18.629,60.820
18.645,60.820
18.660,60.820
18.676,60.820
18.691,60.820
18.708,60.820
18.723,60.645
18.738,60.293
18.754,59.238
18.770,58.711
18.785,57.480
18.801,55.195
18.816,52.559
18.831,50.625
18.848,47.109
18.863,45.352
18.879,42.539
18.894,40.957
18.910,39.199
18.926,34.629
18.941,32.871
18.956,27.598
18.973,26.543
18.988,20.039
19.003,18.281
19.019,15.469
19.035,12.656
19.051,7.910
19.065,5.625
19.079,0.000
19.094,-0.879
19.110,-6.855
19.125,-7.910
19.141,-12.129
19.157,-15.469
19.174,-18.809
19.191,-21.445
19.207,-25.137
19.224,-26.719
19.241,-33.223
19.257,-37.090
19.274,-37.090
19.290,-43.594
19.308,-44.297
19.324,-45.176
19.340,-50.625
19.357,-51.328
19.374,-52.031
19.391,-58.184
19.407,-58.359
19.423,-58.887
19.441,-62.051
19.457,-62.227
19.473,-62.402
19.490,-62.578
19.507,-62.930
19.524,-63.281
19.540,-63.809
19.556,-65.215
19.574,-66.973
19.590,-66.973
19.607,-66.973
19.623,-66.973
19.640,-66.973
19.657,-66.973
19.673,-66.621
19.690,-65.742
19.707,-62.578
19.723,-61.523
19.740,-61.172
19.756,-56.777
19.773,-55.547
19.790,-55.195
19.806,-53.086
19.823,-48.164
19.840,-47.461
19.856,-42.363
19.873,-41.133
19.889,-34.102
19.907,-32.871
19.923,-31.113
19.939,-26.895
19.956,-23.379
19.973,-17.227
19.990,-16.348
20.006,-10.898
20.022,-5.801
20.039,-5.098
20.054,0.352
20.068,1.934
20.083,7.383
20.097,8.789
20.112,11.602
20.128,15.996
20.143,18.105
20.159,22.500
20.175,23.203
20.190,28.652
20.206,29.707
20.221,35.859
20.237,36.035
20.253,36.914
20.268,43.418
20.283,43.066
20.300,46.582
20.315,46.934
20.331,49.395
20.346,50.625
20.361,53.789
20.378,53.789
20.393,54.141
20.408,55.547
20.424,59.766
20.440,59.766
20.455,59.766
20.471,59.941
20.486,59.941
20.503,60.117
20.518,60.117
20.533,60.117
20.549,60.117
20.565,59.941
20.580,59.766
20.596,59.238
20.611,58.008
20.626,56.953
20.643,55.371
20.658,53.262
20.674,52.910
20.689,50.801
20.705,46.758
20.721,45.527
20.736,40.957
20.751,41.133
20.768,37.441
20.783,34.102
20.799,33.223
20.814,27.949
20.829,26.543
20.846,20.742
20.861,19.160
20.876,15.645
20.892,13.359
20.908,7.910
20.922,5.449
20.937,0.527
20.951,-0.352
20.967,-6.680
20.983,-7.383
20.998,-11.602
21.015,-14.414
21.032,-18.457
21.048,-20.215
21.065,-24.785
21.081,-25.840
21.099,-33.047
21.115,-36.562
21.131,-36.738
21.148,-40.430
21.165,-44.121
21.181,-44.648
21.198,-51.504
21.214,-51.152
21.232,-51.504
21.248,-55.195
21.264,-58.359
21.281,-58.711
21.298,-62.051
21.315,-62.051
21.331,-62.227
21.347,-62.402
21.365,-62.754
21.381,-63.105
21.398,-63.457
21.414,-63.984
21.431,-64.160
21.448,-64.336
21.464,-64.512
21.480,-64.512
21.498,-64.512
21.514,-64.512
21.531,-64.336
21.547,-63.281
21.564,-62.051
21.581,-61.699
21.597,-60.469
21.614,-56.777
21.631,-55.723
21.647,-54.844
21.664,-49.219
21.680,-48.691
21.698,-47.812
21.714,-42.363
21.730,-41.133
21.747,-33.926
21.764,-33.223
21.781,-30.937
21.797,-27.598
21.813,-23.379
21.831,-16.875
21.847,-16.523
21.863,-11.602
21.880,-7.734
21.896,-5.273
21.912,1.230
21.926,1.582
21.940,6.504
21.955,8.789
21.970,10.898
21.985,16.172
22.001,17.402
22.016,22.148
22.032,23.379
22.048,29.180
22.063,29.355
22.079,32.695
22.094,36.211
22.110,36.387
22.126,38.848
22.141,43.242
22.156,45.176
22.173,46.582
22.188,48.340
22.203,49.570
22.219,50.801
22.235,53.965
22.251,54.141
22.266,54.316
22.281,55.020
22.298,57.656
22.313,58.887
22.328,59.238
22.344,59.414
22.359,59.414
22.375,59.590
22.391,59.590
22.406,59.414
22.422,59.414
22.438,59.062
22.453,58.359
22.469,57.129
22.484,55.371
22.500,53.613
22.516,53.437
22.531,52.559
22.546,47.461
22.563,46.406
22.578,43.242
22.594,41.836
22.609,40.957
22.624,34.980
22.641,33.750
22.656,32.344
22.671,27.773
22.687,26.191
22.703,21.973
22.719,18.633
22.734,15.645
22.749,11.602
22.766,7.734
22.780,5.273
22.794,0.352
22.809,-0.703
22.824,-6.855
22.840,-7.559
22.856,-11.777
22.872,-13.887
22.888,-18.457
22.906,-20.039
22.922,-24.785
22.939,-25.488
22.955,-33.750
22.972,-35.859
22.989,-36.738
23.005,-41.836
23.022,-43.594
23.039,-44.121
23.055,-49.570
23.072,-51.680
23.088,-52.207
23.106,-56.777
23.122,-57.305
23.138,-57.480
23.155,-58.711
23.172,-62.402
23.189,-62.578
23.205,-62.578
23.221,-62.578
23.239,-62.754
23.255,-62.754
23.271,-62.754
23.288,-62.754
23.305,-62.754
23.322,-62.754
23.338,-62.754
23.354,-62.754
23.372,-62.754
23.388,-62.754
23.405,-62.578
23.421,-62.227
23.438,-61.523
23.455,-59.590
23.471,-56.250
23.488,-55.547
23.505,-54.492
23.521,-49.395
23.538,-48.867
23.554,-46.406
23.572,-41.836
23.588,-41.309
23.604,-33.398
23.621,-33.223
23.638,-29.707
23.654,-27.246
23.671,-23.379
23.687,-17.051
23.705,-15.996
23.721,-11.250
23.737,-6.855
23.753,-5.273
23.769,1.406
23.783,1.758
23.798,7.031
23.812,8.613
23.828,11.426
23.843,15.820
23.858,17.402
23.874,21.797
23.889,23.027
23.905,28.301
23.921,29.180
23.936,32.520
23.951,35.859
23.968,36.387
23.983,40.781
23.999,42.891
24.014,43.594
24.030,47.109
24.046,47.637
24.061,48.691
24.076,50.449
24.093,54.316
24.108,54.141
24.123,54.492
24.139,54.844
24.154,55.898
24.171,57.480
24.186,57.832
24.201,58.184
24.217,58.184
24.233,58.359
24.248,58.359
24.264,58.184
24.279,58.184
24.295,57.832
24.311,56.953
24.326,55.547
24.342,53.789
24.357,53.789
24.373,52.383
24.389,49.043
24.404,47.109
24.419,45.879
24.436,42.187
24.451,41.484
24.466,39.023
24.482,34.629
24.498,33.750
24.514,27.070
24.529,27.070
24.544,24.082
24.561,20.215
24.576,15.469
24.591,14.941
24.607,7.734
24.621,7.383
24.636,4.219
24.651,0.703
24.665,-1.758
24.680,-6.152
24.697,-8.965
24.712,-12.129
24.729,-16.875
24.745,-18.457
24.762,-23.555
24.779,-24.609
24.795,-27.422
24.812,-33.047
24.829,-36.738
24.845,-37.090
24.862,-43.770
24.878,-43.770
24.896,-44.121
24.912,-51.504
24.928,-51.680
24.945,-52.383
24.962,-57.480
24.978,-57.480
24.995,-57.832
25.011,-60.293
25.029,-62.402
25.045,-62.402
25.061,-62.402
25.078,-62.578
25.095,-62.578
25.112,-62.754
25.128,-62.754
25.144,-62.754
25.162,-62.754
25.178,-62.754
25.195,-62.754
25.211,-62.754
25.228,-62.754
25.245,-62.578
25.261,-62.402
25.277,-62.051
25.295,-60.645
25.311,-56.777
25.328,-56.426
25.344,-55.195
25.361,-50.449
25.378,-49.395
25.394,-48.516
25.411,-42.187
25.428,-41.660
25.444,-40.430
25.461,-33.750
25.477,-32.871
25.495,-28.652
25.511,-23.203
25.527,-23.203
25.544,-16.875
25.561,-15.117
25.578,-10.195
25.594,-5.098
25.609,-4.746
25.626,0.879
25.640,2.285
25.654,7.559
25.669,9.316
25.683,12.129
25.699,15.996
25.715,17.578
25.730,22.324
w